DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Ammonia,as NH4,"Filtered, field",9,ug/L,,,2.5,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Calcium,,Dissolved,22.8,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Chloride,as Cl,"Filtered, field",13.55,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chloride,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Chlorophyll a,,Total,12.84,ug/L,,,0.23,ng,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Chlorophyll a,,,10.04,ug/L,,,0.23,ng,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Conductivity,,Total,245,uS/cm,,,0.5,uS/cm,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Specific Contuctance,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Inorganic carbon,,Dissolved,1570,umol/L,,,10,umol/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Magnesium,,Dissolved,9.4,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Manganese,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Manganese by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Nitrate,as NO3,"Filtered, field",47,ug/L,,,1,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Nitrite,as NO2,"Filtered, field",2,ug/L,,,0.5,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Organic carbon,,Dissolved,820,umol/L,,,13,umol/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Dissolved Organic Carbon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,pH,,,8.26,None,,,0.004,None,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Hydrogen Ion Concentration - pH,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Potassium,,Dissolved,2.29,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Potassium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,"Silica, reactive",as SiO2,Total,0.5,ug/L,,,0.002,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Soluble Reactive Silicon,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Silicon,,Suspended,341,ug/L,,,,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Sodium,as Na,"Filtered, field",12.5,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Sodium by Atomic Absorption,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Soluble Reactive Phosphorus (SRP),,"Filtered, field",5,ug/L,,,1,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Soluble Reactive Phosphorous,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Sulfate,as SO4,Dissolved,19.88,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO sulfate,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,"Total Nitrogen, mixed forms",,Dissolved,450,ug/L,,,5,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Total Dissolved Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Total Particulate Carbon,,Suspended,1020,ug/L,,,7,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Total Particulate Nitrogen,,Non-Filterable (Particle),168,ug/L,,,1,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Total Particulate Phosphorus,,Non-Filterable (Particle),21,ug/L,,,1,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Phosphorus,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,"Total Phosphorus, mixed forms",,Dissolved,13,ug/L,,,1,ug/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Total Dissolved Phosphorus,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Total suspended solids,,Non-Filterable (Particle),5,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI-DFO Particulate Solids,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,19,North Basin 19,53.02503,-97.70096,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,10:26:00,,,0,m,,Total suspended solids,,Non-Filterable (Particle),1,mg/L,,,0.02,mg/L,Method Detection Level,Final,"W778-87 SPECIAL 2 = SUSPENDED SI (ug/l). W778-87 SPEC1 = TRYPTON mg/L (TSS FILTER, 16 HOURS @ 500 C).",,,FWI_CCGS_Namao-DFO Total Suspended Solids/Loss of Ignition/Trypton,,,,FWI,W_778
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,"Alkalinity, total",,Dissolved,1760,ueq/L,,,3.4,ueq/L,Method Detection Level,Final,,,,,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Ammonia,as NH4,"Filtered, field",4,ug/L,,,2.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Calcium,,Dissolved,25.7,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Chloride,as Cl,"Filtered, field",16.4,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Chloride,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Chlorophyll a,,Total,14.22,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Chlorophyll a,,,10.98,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Conductivity,,Total,,uS/cm,,Not Reported,0.5,uS/cm,Method Detection Level,Final,,,,FWI-DFO Specific Contuctance,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Inorganic carbon,,Dissolved,1815,umol/L,,,10,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Magnesium,,Dissolved,10.8,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Manganese,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Manganese by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Nitrate,as NO3,"Filtered, field",39,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Nitrite,as NO2,"Filtered, field",2,ug/L,,,0.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Nitrite and Nitrate Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Organic carbon,,Dissolved,775,umol/L,,,13,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Organic Carbon,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,pH,,,,None,,Not Reported,0.004,None,Method Detection Level,Final,,,,FWI-DFO Hydrogen Ion Concentration - pH,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Potassium,,Dissolved,2.57,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Potassium by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,"Silica, reactive",as SiO2,Total,0.46,ug/L,,,0.002,ug/L,Method Detection Level,Final,,,,FWI-DFO Soluble Reactive Silicon,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Silicon,,Suspended,247,ug/L,,,,ug/L,Method Detection Level,Final,,,,,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Sodium,as Na,"Filtered, field",14.9,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Sodium by Atomic Absorption,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Soluble Reactive Phosphorus (SRP),,"Filtered, field",6,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Soluble Reactive Phosphorous,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Sulfate,as SO4,Dissolved,23.57,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO sulfate,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,"Total Nitrogen, mixed forms",,Dissolved,430,ug/L,,,5,ug/L,Method Detection Level,Final,,,,FWI-DFO Total Dissolved Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Total Particulate Carbon,,Suspended,1240,ug/L,,,7,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Total Particulate Nitrogen,,Non-Filterable (Particle),192,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Carbon and Nitrogen,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Total Particulate Phosphorus,,Non-Filterable (Particle),23,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Particulate Phosphorus,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,"Total Phosphorus, mixed forms",,Dissolved,13,ug/L,,,1,ug/L,Method Detection Level,Final,,,,FWI-DFO Total Dissolved Phosphorus,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Total suspended solids,,Non-Filterable (Particle),1,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI_CCGS_Namao-DFO Total Suspended Solids/Loss of Ignition/Trypton,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20,North Basin 20,53.1999,-97.63272,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,13:20:00,,,0,m,,Total suspended solids,,Non-Filterable (Particle),5,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Particulate Solids,,,,FWI,W_781
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,"Alkalinity, total",,Dissolved,1930,ueq/L,,,3.4,ueq/L,Method Detection Level,Final,,,,,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Ammonia,as NH4,"Filtered, field",9,ug/L,,,2.5,ug/L,Method Detection Level,Final,,,,FWI-DFO Ammonia-Nitrogen,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Calcium,,Dissolved,28.6,mg/L,,,0.02,mg/L,Method Detection Level,Final,,,,FWI-DFO Calcium by Atomic Absorption,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Chloride,as Cl,"Filtered, field",18.81,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Chloride,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Chlorophyll a,,Total,6.4,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Gross Fluorescence,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Chlorophyll a,,,4.64,ug/L,,,0.23,ng,Method Detection Level,Final,,,,FWI-DFO Chlorophyll a Liquid Chromatography,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Conductivity,,Total,313,uS/cm,,,0.5,uS/cm,Method Detection Level,Final,,,,FWI-DFO Specific Contuctance,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Inorganic carbon,,Dissolved,1965,umol/L,,,10,umol/L,Method Detection Level,Final,,,,FWI-DFO Dissolved Inorganic Carbon,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Iron,,Dissolved,0,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Iron by Atomic Absorption,,,,FWI,W_784
Lake Winnipeg Chemistry data from 2002 to 2004,20S,North Basin 20S,53.22506,-97.93446,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,10/6/2004,15:09:00,,,0,m,,Magnesium,,Dissolved,11.8,mg/L,,,0.01,mg/L,Method Detection Level,Final,,,,FWI-DFO Magnesium by Atomic Absorption,,,,FWI,W_784
